from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
133,155,82566.05,-5.28,6.14,83551.83,-5.05,8.11,1.983380952,42.96606627
133,154,82566.05,-5.28,6.14,24256.29,-5.23,8.33,2.190570702,14.02807037
133,157,82566.05,-5.28,6.14,30323.29,-5.18,9.16,3.021655176,10.23494916
133,156,82566.05,-5.28,6.14,35932.79,-5.23,8.69,2.550490149,15.13318404
133,159,82566.05,-5.28,6.14,105673,-5.39,7.44,1.304645546,97.74206847
133,158,82566.05,-5.28,6.14,45378.39,-5.59,8.73,2.608486151,17.55433285
133,48,82566.05,-5.28,6.14,44654.1,-7.81,7.3,2.783253492,15.70403761
133,49,82566.05,-5.28,6.14,300051.9,-6,5.98,0.737563557,527.3914351
133,46,82566.05,-5.28,6.14,58493.69,-7.62,7.14,2.544720024,22.23589127
133,47,82566.05,-5.28,6.14,239032.9,-7.59,7.45,2.655597861,62.70743449
133,44,82566.05,-5.28,6.14,61591.02,-7.22,7.5,2.369219281,25.81484498
133,45,82566.05,-5.28,6.14,69235.65,-7.25,7.3,2.286153976,29.87102346
133,43,82566.05,-5.28,6.14,16698.63,-7.51,10.26,4.684794553,3.289923945
133,118,82566.05,-5.28,6.14,14088.5,-5.77,9.22,3.118733717,5.353121883
133,1,82566.05,-5.28,6.14,103624.4,-7.57,7.78,2.816682446,29.80265608
133,5,82566.05,-5.28,6.14,248497.3,-8.13,7.37,3.104094071,50.96553622
133,84,82566.05,-5.28,6.14,136688.6,-6.12,7.44,1.547772593,92.15177858
133,9,82566.05,-5.28,6.14,62135.15,-3.97,5.91,1.330037593,62.63626435
133,146,82566.05,-5.28,6.14,37637.47,-5.22,7.77,1.631103921,31.00494688
133,147,82566.05,-5.28,6.14,18026.97,-5.07,7.48,1.356355411,23.08064005
133,144,82566.05,-5.28,6.14,749142.7,-4.94,7.81,1.70425937,301.3293731
133,145,82566.05,-5.28,6.14,31143.65,-4.7,7.71,1.673708457,25.70380692
133,142,82566.05,-5.28,6.14,46332.93,-5.44,7.94,1.80709712,31.20992386
133,143,82566.05,-5.28,6.14,32805.14,-5.3,7.92,1.780112356,24.37180155
133,140,82566.05,-5.28,6.14,77865.89,-2.93,5.22,2.523667965,28.17002467
133,141,82566.05,-5.28,6.14,113421,-5.56,7.68,1.565247584,78.27983318
133,148,82566.05,-5.28,6.14,13827.01,-4.14,8.11,2.276071176,8.523572594
133,149,82566.05,-5.28,6.14,23042.68,-4.75,8.34,2.262940565,12.82471946
133,77,82566.05,-5.28,6.14,104837,-4.97,5.38,0.8207923,196.7749777
133,76,82566.05,-5.28,6.14,67376.76,-4.2,5.34,1.344023809,65.68007749
133,75,82566.05,-5.28,6.14,62457.17,-4.56,5.69,0.849058302,124.6016644
133,74,82566.05,-5.28,6.14,67806.93,-4.55,5.23,1.166619047,81.89345757
133,73,82566.05,-5.28,6.14,83491.54,-3.76,5.24,1.766465397,51.2278606
133,72,82566.05,-5.28,6.14,186424.7,-4.51,5.44,1.040624812,215.0945282
133,71,82566.05,-5.28,6.14,91457.85,-3.53,5.42,1.89232661,49.53914644
133,70,82566.05,-5.28,6.14,84565.99,-3.85,5.34,1.638566447,58.01981143
133,79,82566.05,-5.28,6.14,165065.1,-4.73,5.96,0.578705452,478.0486515
133,78,82566.05,-5.28,6.14,50498.46,-4.99,6.18,0.292745623,534.2555914
132,133,143951.1,-5.28,5.46,82566.05,-5.28,6.14,0.68,351.2022185
132,164,143951.1,-5.28,5.46,19417.91,-6.15,8.46,3.123603688,11.08905563
132,131,143951.1,-5.28,5.46,85605.52,-5.65,5.3,0.403112887,801.2550453
132,130,143951.1,-5.28,5.46,385132.7,-5.25,5.89,0.431045241,2347.532339
132,137,143951.1,-5.28,5.46,96485.43,-3.31,5.23,1.983380952,77.68044541
132,136,143951.1,-5.28,5.46,165484.2,-3.26,5.47,2.020024752,115.2323133
132,135,143951.1,-5.28,5.46,36767.6,-5.64,6.1,0.73430239,165.8635744
132,134,143951.1,-5.28,5.46,153584.7,-5.74,5.78,0.560357029,766.5667201
132,139,143951.1,-5.28,5.46,104242.5,-2.95,5.46,2.33,64.57107711
132,138,143951.1,-5.28,5.46,124386.4,-3.19,5.83,2.122498528,85.46709398
132,166,143951.1,-5.28,5.46,10982.51,-7.03,8.76,3.735304539,5.40587434
132,24,143951.1,-5.28,5.46,11502.49,-6.09,5.58,0.818840644,56.58089132
132,25,143951.1,-5.28,5.46,29278.96,-6.11,5.26,0.853756406,110.3115733
132,26,143951.1,-5.28,5.46,43587.32,-6.94,6.12,1.786393014,48.91225006
