from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
BUNGOMA,MOMBASA,876491,34.6606,0.668653,665018,39.6545,-4.01746,6.848261988,4651.145618
BUNGOMA,MT.ELGON,876491,34.6606,0.668653,135033,34.598,0.926333,0.265174928,517876.8763
BUNGOMA,MURANGA,876491,34.6606,0.668653,348304,36.9744,-0.677189,2.676744502,14468.51407
BUNGOMA,MWINGI,876491,34.6606,0.668653,303828,38.3329,-0.709136,3.922255705,5604.327924
BUNGOMA,NAIROBI,876491,34.6606,0.668653,2143254,36.8657,-1.29067,2.949815694,108493.0538
BUNGOMA,NAKURU,876491,34.6606,0.668653,1187039,36.0784,-0.462135,1.813515465,142963.3921
BUNGOMA,NANDI,876491,34.6606,0.668653,578751,35.1142,0.186735,0.661814112,469053.3725
BUNGOMA,NAROK,876491,34.6606,0.668653,365750,35.7032,-1.26958,2.200854816,22924.02698
BUNGOMA,NYAMIRA,876491,34.6606,0.668653,498102,34.9644,-0.638876,1.342358568,91873.46005
BUNGOMA,NYANDARUA,876491,34.6606,0.668653,479902,36.4824,-0.320307,2.072919951,36077.68135
BUNGOMA,NYANDO,876491,34.6606,0.668653,299930,35.0302,-0.198389,0.942531692,102128.1726
BUNGOMA,NYERI,876491,34.6606,0.668653,661156,36.956,-0.340094,2.507275747,36112.11072
BUNGOMA,RACHUONYO,876491,34.6606,0.668653,307126,34.7049,-0.43405,1.103592496,76112.87187
BUNGOMA,SAMBURU,876491,34.6606,0.668653,143547,37.118,1.31967,2.542171885,5461.337527
BUNGOMA,SIAYA,876491,34.6606,0.668653,480184,34.3066,0.113441,0.658465158,377530.7502
BUNGOMA,SUBA,876491,34.6606,0.668653,155666,34.209,-0.580633,1.328404332,22757.18107
BUNGOMA,TAITA.TAVETA,876491,34.6606,0.668653,246671,38.4173,-3.4329,5.561971944,2127.051659
BUNGOMA,TANA.RIVER,876491,34.6606,0.668653,180901,39.4208,-1.56032,5.256217716,1636.701402
BUNGOMA,TESO,876491,34.6606,0.668653,181491,34.2763,0.602759,0.389908334,337265.8254
BUNGOMA,THIKA,876491,34.6606,0.668653,645713,37.0167,-1.00764,2.891567988,26205.23496
BUNGOMA,TRANS.MARA,876491,34.6606,0.668653,170591,34.8971,-1.15745,1.841353963,13040.95206
BUNGOMA,TRANS.NZOIA,876491,34.6606,0.668653,575662,34.9568,1.05136,0.483941203,884378.9741
BUNGOMA,TURKANA,876491,34.6606,0.668653,450860,35.4079,3.40928,2.840685418,17543.94723
BUNGOMA,UASIN.GISHU,876491,34.6606,0.668653,622705,35.3197,0.533981,0.672717889,495934.9557
BUNGOMA,VIHIGA,876491,34.6606,0.668653,498883,34.7225,0.078268,0.59362114,489009.8392
